Symbol,Total ESG Risk score,Environment Risk Score,Social Risk Score,Governance Risk Score,Text Chunk
MSFT,15.1,1.5,7.5,6.1,scope accounts for over of our total emissions which includes emissions from our supply chain the life cycle of our hardware and devices and other indirect sources our scope emissions continue to be our most significant decarbonization challenge progress will take deep collaboration across industries microsoft has taken a first mover approach making long term investments to bring more carbon free electricity onto the grids where we operate and we continue to advocate for the expansion of clean energy solutions around the world m in fy we contracted metric tons of carbon removal to be retired over the next years
MSFT,15.1,1.5,7.5,6.1,environmental sustainability report accelerating progress to reporting on our fiscal year
MSFT,15.1,1.5,7.5,6.1,overview microsoft sustainability carbon water waste ecosystems customer sustainability global sustainability appendix environmental sustainability report in this report this year we reflect on our progress towards our ambitious goals to be carbon negative water positive and zero waste while protecting ecosystems since we announced our goals in we have made meaningful progress and we remain resolute in our commitment not only to meeting our climate goals but to empowering others with the technology they need to build a more sustainable future reporting disclosure a key principle of our work is transparency this report published annually includes our strategy progress against our goals and key challenges and trends we see in this work we also publish our environmental data which is included in the separate environmental data fact sheet
MSFT,15.1,1.5,7.5,6.1,we also publish our environmental data which is included in the separate environmental data fact sheet deloitte t ouche llp per formed a review relating to specified information within section of the environmental data fact sheet
MSFT,15.1,1.5,7.5,6.1,read about how we report in appendix a explore more www microsoft com corporate responsibility sustainability progress overview foreword scaling impact our journey to how we work microsoft sustainability carbon our approach efficiency availability measurement and adoption water our approach advancing water replenishment expanding clean water access improving efficiency and reducing water use innovating for greater water efficiency waste our approach tracking zero waste reducing waste at our campuses and datacenters advancing circular cloud hardware and packaging improving device and packaging circularity ecosystems our approach fostering biodiversity at campuses and datacenters collaborating to protect ecosystems advancing conservation through technology customer sustainability overview microsoft for sustainability green software devices gaming arts and culture planetary computer global sustainability overview investing in innovation charting new frontiers in ai innovation shaping policy for a sustainable future scaling impact through green skilling appendix appendix a how we report appendix b endnotes
MSFT,15.1,1.5,7.5,6.1,overview microsoft sustainability environmental sustainability reportcarbon water waste ecosystems customer sustainability global sustainability appendix overview in this section foreword scaling impact our journey to how we work we remain pragmatically optimistic because of the promise of new sustainability technologies innovations in ai and market solutions that are emerging which can accelerate progress across challenging sectors
MSFT,15.1,1.5,7.5,6.1,overview microsoft sustainability carbon water waste ecosystems customer sustainability global sustainability appendix foreword accelerating progress to brad smith vice chair and president melanie nakagawa chief sustainability officer microsoft remains steadfast in our dedication to achieving the company s environmental sustainability commitments as microsoft continues to grow and innovate our commitment to environmental sustainability remains a core value this year we reflect on our progress towards our ambitious goals to be carbon negative water positive and zero waste while protecting ecosystems as we enter the second half of the decade microsoft remains steadfast in our dedication to achieving the company s environmental sustainability commitments
MSFT,15.1,1.5,7.5,6.1,as we enter the second half of the decade microsoft remains steadfast in our dedication to achieving the company s environmental sustainability commitments since we announced our goals in we have m ade meaningful progress while seeing major changes in both the technology sector and in our understanding of what it will take to meet our goals we are learning as we go and we are proactively working to address sustainability challenges and accelerate solutions we remain resolute in our commitment not only to meeting our climate goals but also to empowering others with the technology they need to build a more sustainable future at the heart of our approach is an understanding t hat sustainability is not simply a set of isolated initiatives but a fundamental principle that must be integrated into every aspect of our business
MSFT,15.1,1.5,7.5,6.1,our cross company climate council brings together leaders from across microsoft to drive innovation accelerate progress and identify ways to build sustainability into our operations products and partnerships we remain pragmatically optimistic because of t he promise of new sustainability technologies innovations in ai and market solutions that are emerging which can accelerate progress across challenging sectors like steel concrete and energy transitions this annual report is our opportunity to share our learnings to help accelerate these markets be transparent about our progress and explore how we can ultimately scale solutions across our value chain we are sharing details about the progress made i n each of our core commitment areas carbon negative water positive zero waste and protecting ecosystems our report also highlights a number of our breakthrough innovations drawing insights from the leading edge of climate innovation
MSFT,15.1,1.5,7.5,6.1,our report also highlights a number of our breakthrough innovations drawing insights from the leading edge of climate innovation our progress in microsoft made bold sustainability commitments at this halfway point to our goals we are reaching key milestones and making progress that includes ecosystems in we met our target of pr otecting more land than we use by a target we ve since exceeded by more than ai innovation is now driving biodiversity conservation through research efforts led by the ai for good lab and tools like the microsoft planetary computer zero waste we exceeded our annual ta rget to divert of construction and demolition waste six years early by diverting of this waste in fy we have also surpassed our target for our reuse and recycling rate for servers and components reaching the surface copilot pcs now feature our most sustainable packaging design yet
MSFT,15.1,1.5,7.5,6.1,we have also surpassed our target for our reuse and recycling rate for servers and components reaching the surface copilot pcs now feature our most sustainable packaging design yet packaging from over server racks was processed through recycling programs in fy diverting over metric tons of waste from landfills water positive we met our target to provid e more than million people with clean water and sanitation solutions we are also on track to replenish more water than we consume across global operations and improve datacenter water use efficiency including through a new innovative datacenter design that optimizes ai workloads and consumes zero water for cooling to avoid the use of an estimated cubic meters annually per facility carbon negative to date we have contract ed gigawatts gw of carbon free electricity cfe across countries about an eighteenfold increase since
MSFT,15.1,1.5,7.5,6.1,carbon negative to date we have contract ed gigawatts gw of carbon free electricity cfe across countries about an eighteenfold increase since we have also entered long term agreements to procure nearly million metric tons of carbon removal since the start of this program environmental sustainability report
MSFT,15.1,1.5,7.5,6.1,overview microsoft sustainability carbon water waste ecosystems customer sustainability global sustainability appendix environmental sustainability report foreword continued carbon negative a marathon not a sprint as we remain focused on sustained progress towards our goals it has become clear that our journey towards being carbon negative is a marathon not a sprint while our total emissions scope and have increased by compared to our baseline due to growth related factors such as ai and cloud expansion we are encouraged by the fact that this increase has been modest compared to the increase in energy use and revenue growth that has taken place over the same period for microsoft to be carbon negative by we will n eed to reduce our value chain emissions
MSFT,15.1,1.5,7.5,6.1,for microsoft to be carbon negative by we will n eed to reduce our value chain emissions starting with our direct operational emissions as we shared earlier this year since our carbon strategy has included a combination of procuring environmental attributes leveraging our corporate carbon fee and overall carbon emissions reduction efforts this enabled us to decrease our scope and emissions by from our baseline in fy at the same time as we shift away from procuring non additional environmental attribute certificates we recognize that we must also bring more carbon free electricity onto the grids where we operate we are also implementing strategies to reduce our sc ope emissions by which increased in fy by from our baseline we are prioritizing addressing these emissions through supplier engagement programs including establishing standards via our supplier code of conduct
MSFT,15.1,1.5,7.5,6.1,we are prioritizing addressing these emissions through supplier engagement programs including establishing standards via our supplier code of conduct through the latter select large scale microsoft suppliers are required to transition to carbon free electricity for their delivered goods and services as well as forthcoming guidance launching in july to target usage of sustainable aviation fuel where possible for microsoft business related air travel by we also remain committed to developing and supporting innovative solutions to reduce emissions from key datacenter and operational inputs including building materials chips and fuels focusing on long term solutions over short term stopgaps to do this we have been adapting our strategies to use new sustainability technologies and address the challenges of expanding energy demand
MSFT,15.1,1.5,7.5,6.1,to do this we have been adapting our strategies to use new sustainability technologies and address the challenges of expanding energy demand we see significant progress in several key areas de monstrating potential for global impact powering operations with carbon free electricity c fe in microsoft contracted gw of new r enewable energy across countries through power purchase agreements ppas which are central to our carbon reduction strategy driving down our scope emissions microsoft has taken a first mover approach to making long term investments to bring more cfe online we continue to advocate for expanding clean energy solutions globally to support not only our power needs but also those of our supply chain we are addressing challenges with permitting interconnection delays and fluctuating interest rates by innovating through circularity and contracting
MSFT,15.1,1.5,7.5,6.1,we are addressing challenges with permitting interconnection delays and fluctuating interest rates by innovating through circularity and contracting for example we signed groundbreaking ppas with engie requiring that of photovoltaic modules will be reused or recycled transforming datacenters and campuses in f y we launched our first datacenters constructed with mass timber a strong ultra lightweight wood in a hybrid construction model this approach is projected to reduce the embodied carbon footprint of these new datacenters by up to compared to typical precast concrete we also doubled our rate of power savings and are transitioning from traditional air cooled datacenters to chip level liquid cooling designs at all owned datacenters as the world economic forum highlighted in innovation and adaptation in the cl imate crisis data driven and digital technologies ar e uniquely suited to build adaptive capacity
MSFT,15.1,1.5,7.5,6.1,as the world economic forum highlighted in innovation and adaptation in the cl imate crisis data driven and digital technologies ar e uniquely suited to build adaptive capacity we believe technology can be a powerful tool to address some of society s toughest challenges including environmental sustainability as demand for ai and cloud services grows we are advancing how we design build and operate our datacenters and campuses decarbonizing the built environment is a crucial element in this process accelerating carbon removal initiatives in fy microsoft signed long term agreements to procure more carbon removal than all previous years combined achieving nearly million metric tons in contracts for carbon removal we are committed to helping build the markets we buy from translating leading science into commercial innovation and regularly updating our criteria for high quality ca rbon dioxide removal
MSFT,15.1,1.5,7.5,6.1,we are committed to helping build the markets we buy from translating leading science into commercial innovation and regularly updating our criteria for high quality ca rbon dioxide removal we also know we cannot ac celerate this market alone which is why we co founded the symbiosis coalition with industry partners the symbiosis coalition is targeting up to million metric tons of high quality nature based carbon removal credits by improving operational efficiency and logistics in f y among facilities that manufacture devices for microsoft we saw a tenfold increase over the previous year in transitions to cfe this was accomplished in part by partnering with degrees to launch the supplier reach portal to support suppliers making their cfe transition our drive to reduce datacenter emissions extends to transforming the logistics operations of these facilities
MSFT,15.1,1.5,7.5,6.1,our drive to reduce datacenter emissions extends to transforming the logistics operations of these facilities through strategic partnerships and targeted in itiatives microsoft continues to reduce emissions across transportation warehousing and the broader logistics supply chain setting new benchmarks for operational efficiency and environmental impact we adopted alternative fuels and electric vehicles to reduce emissions collaborating with several leading logistics service providers lsps
MSFT,15.1,1.5,7.5,6.1,foreword continued microsoft sustainabilityoverview customer sustainability global sustainability appendix carbon water waste ecosystems environmental sustainability report renewable diesel is now in use in our road freight operations in europe and california cutting emissions by for these shipments while keeping existing equipment in use we also have partnered with airlines and shipping lines to expand the use of sustainable aviation and marine fuels these efforts have reduced emissions by over metric tons of co emissions comparable to avoiding the combustion of nearly barrels of oil accelerating global solutions at microsoft we understand that driving meaningful sustainability progress goes beyond our own practices and requires global collaboration investment and innovation
MSFT,15.1,1.5,7.5,6.1,across our operations we are working to empower customers build impactful partnerships and invest in breakthrough solutions that drive progress worldwide investing in innovation a hallmark of this eff ort has been our climate innovation fund cif our billion commitment set in to advance innovation beyond microsoft s four walls to date cif has made significant investments in innovative climate technologies including commercial direct air capture technologies sustainable aviation fuel industrial decarbonization and more cif has invested over million in capital in new climate technologies expanding to investments across cfe sustainable fuels carbon removal and advanced building materials empowering customers we help customers and or ganizations centralize analyze and act on their data with ai powered platforms for advanced analytics and reporting insights
MSFT,15.1,1.5,7.5,6.1,empowering customers we help customers and or ganizations centralize analyze and act on their data with ai powered platforms for advanced analytics and reporting insights for example the howden resilience laboratory supported by microsoft and our planetary computer uses technology and data platforms to help investors understand climate risks to critical infrastructure improve resilience and contribute to better informed investment decisions partnering for impact partnering to scale our impac t is a critical component of our sustainability efforts today github fosters a thriving community that is home to over million developers and climate focused open source projects advancing climate technology greener software and device sustainability
MSFT,15.1,1.5,7.5,6.1,xbox has made significant investments not only to reduce the environmental footprint associated with the production of our devices accessories and console packaging but also to reduce the energy usage of the console itself for example xbox became the first console to release a dedicated energy consumption and carbon emissions measurement tool designed for game creators accelerating ai for sustainability our ai for good lab sustainability science and research teams collaborate globally to accelerate solutions and develop climate resilience with ai for example we have partnered with the united nations to apply ai to climate challenges through programs like the early warnings for all initiative which seeks to better understand which populations may be at risk of extreme weather events and other threats
MSFT,15.1,1.5,7.5,6.1,by sharing our progress tools and learnings with the world we aim to accelerate the pace of innovation improve overall operational efficiency reduce energy consumption and find new solutions with long term results we are building an efficient sustainable engine that drives us closer to our commitments sustained momentum and future impact there is no issue today that connects everyone on the planet more than climate change as we strive to build a more sustainable future we remain inspired by the dedication of our employees and partners and committed to transparency accountability and collaboration while the road to a sustainable future is challenging and not l inear we are encouraged by the progress we have made in fy by strategically focusing on cfe carbon removal water stewardship waste reduction and ecosystem protection we are building an efficient sustainable engine that drives us closer to our commitments
MSFT,15.1,1.5,7.5,6.1,we encourage you to read further to learn more abou t our progress and learnings across all of these areas and we look forward to engaging in continued dialogue as we learn and develop new ways to help us meet our goals we will continue to adapt our strategies utilize emerging sustainability markets and scale innovative technologies for even greater impact we recognize that achieving our ambitious goals requ ires sustained momentum and we are dedicated to driving that momentum forward brad smith vice chair and president melanie nakagawa chief sustainability officer
MSFT,15.1,1.5,7.5,6.1,scaling impact our journey to contracted carbon removal mtco e m mtco e contracted renewable energy gw gw contracted water replenishment m m m m water access impact people m people diverted operational waste k metric tons k mt contracted land to be protected acres k acres allocated capital through cif m committed to become carbon negative water positive and zero waste by and protect more land than we use by a chieved our target by permanently protecting more land than we use a chieved our target by providing more than million people with water access c ontracted more carbon removal than all previous years combined g rew our carbon free electricity program eighteenfold since a chieved our target of reuse and recycling of cloud hardware servers and components all reported values are cumulative through values reported represent contracted water l ifetime replenishment microsoft sustainabilityoverview customer sustainability global sustainability appendix carbon water waste ecosystems environmental sustainability report how are we progressing to
AAPL,17.2,0.5,7.4,9.4,environmental progress report covering fiscal year last updated october behind every apple product is a plan for the future
AAPL,17.2,0.5,7.4,9.4,contents introduction letter from lisa jackson report highlights our environmental strategy goals climate change goals and progress our approach low carbon design energy efficiency clean electricity direct emissions abatement carbon removal resources goals and progress our approach materials water zero waste smarter chemistry goals and progress our approach mapping and engagement assessment and management innovation engagement and advocacy our approach listening achieving change together supporting communities appendix a environmental data b corporate facilities energy supplement c supplier clean energy program supplement d assurance and review statements e environment health and safety policy f iso certification report notes end notescover photo
AAPL,17.2,0.5,7.4,9.4,our goal is for all apple products to have net zero carbon impact by environmental progress report
AAPL,17.2,0.5,7.4,9.4,reflections apple is on a journey to in we reached carbon neutral for our corporate operations but we always knew we could do more so we set an even more ambitious goal to make our products carbon neutral by across our entire supply chain and the lifetime energy use of our customers devices t eams across apple quickly got to work and thanks to their innovations we ve made extraordinary progress in this year s report you ll find the most detailed portrait yet of where we are today and where we re headed here s the big picture since we ve reduced our emissions by over percent we did it while reaching more apple users than ever before and in doing so we demonstrated that the choice between a thriving business and a thriving planet is a false one this was also the year we called on our suppliers to accelerate their work to address their emissions
AAPL,17.2,0.5,7.4,9.4,this was also the year we called on our suppliers to accelerate their work to address their emissions we ve sent a clear message that the companies who manufacture our products must decarbonize their entire apple footprint by including the use of percent renewable electricity and today over of our suppliers accounting for over percent of apple s direct manufacturing spend are a part of our supplier clean energy program we share our progress and our goals because transparency and accountability are two sides of the same coin we do the work and we show our work because we want to be the ripple in the pond that creates a broader change this year we ve also made it easier to understand the carbon impact of your apple devices and the extraordinary steps we re taking to reduce their emissions
AAPL,17.2,0.5,7.4,9.4,this year we ve also made it easier to understand the carbon impact of your apple devices and the extraordinary steps we re taking to reduce their emissions in our product environment reports you can learn about recycled gold in your iphone the energy demands of your ipad and the packaging around your mac we re transforming so many aspects of the way we make our technology and with our product environment reports you ll see where we ve made progress and where the hard work remains one thing is clear we re closer than ever to the day you can hold your apple device and be confident in the knowledge that it has net zero carbon impact there are few companies that can make that claim let alone ones that set our high standards and transparently show their progress along the way as we move closer to our goals we ve continued to push the pace by bringing new clean energy online to power our supply chain
AAPL,17.2,0.5,7.4,9.4,as we move closer to our goals we ve continued to push the pace by bringing new clean energy online to power our supply chain and we re investing in a growing number of renewable energy projects to balance the electricity our customers use to charge their devices recycled materials are also a key focus of our innovations and another way we re driving down our emissions t oday about percent of the materials in our products are from recycled or renewable sources our goal is to one day reach percent and to end our reliance on mining altogether where we continue to extract materials we maintain the highest standards in our due diligence and respect for human rights and we re accelerating our work with new goals to use percent recycled cobalt tin gold and rare earth elements in key components by
AAPL,17.2,0.5,7.4,9.4,and we re accelerating our work with new goals to use percent recycled cobalt tin gold and rare earth elements in key components by the strides we re making play a huge role in driving down our emissions even further reducing our reliance on energy intensive mining smelting and refining we ll keep pursuing creative ways to reduce our footprint and only use high quality carbon offsets to balance emissions we can t zero out that s why we launched the restore fund which aims to help businesses invest in high quality nature based solutions that restore the forests wetlands and grasslands that remove carbon from our atmosphere equity remains a central focus of our investments in clean energy and green technology we continue to grow our impact accelerator which invests in the next generation of innovative diverse entrepreneurs in fields like clean energy recycling and green chemistry
AAPL,17.2,0.5,7.4,9.4,we continue to grow our impact accelerator which invests in the next generation of innovative diverse entrepreneurs in fields like clean energy recycling and green chemistry we ve also expanded our power for impact program which brings renewable projects to communities around the world from neighborhoods in rural south africa to underresourced schools in the philippines we believe the best way to fight climate change is to engage communities on their front lines and every day we put the action to those words i ve worn a few different hats over my career including as administrator of the u s environmental protection agency and leading this work at apple it s taught me that tackling climate change is possible only when we bring government industry and communities together we have to meet a global challenge with global solutions solutions that center on people i have so many talented passionate colleagues who share in this mission
AAPL,17.2,0.5,7.4,9.4,we have to meet a global challenge with global solutions solutions that center on people i have so many talented passionate colleagues who share in this mission thanks to their tireless work we ve hurdled barriers that once seemed impossible to clear we have no illusions about the challenges ahead but whatever comes we ll keep marching forward apple is on a journey and we ll share the road with as many people as we can we hope you ll join us lisa jackson lisa jackson vice president environment policy social initiatives environmental progress report climate change resources smarter chemistry engagement and advocacy appendixintroduction
AAPL,17.2,0.5,7.4,9.4,report highlights carbon neutral for corporate emissions since april we ve achieved carbon neutrality for our corporate emissions by sourcing percent renewable electricity for apple facilities implementing energy efficiency and securing high quality carbon offsets for remaining emissions while corporate emissions represent only a small portion of our overall emissions this is an important step toward our broader goal of achieving carbon neutrality for all our products read more on page reduced value chain emissions by over percent we reduced our overall emissions across scopes and by over percent compared with our baseline year we avoided over million metric tons of emissions through reduction initiatives like transitioning our supply chain to renewable electricity and sourcing recycled content for our products read more on page
AAPL,17.2,0.5,7.4,9.4,read more on page called on apple suppliers to decarbonize in october we urged our worldwide supply chain to decarbonize their entire apple related footprint by including their scope and emissions associated with apple production we also communicated that progress toward these goals will be a crucial part of the criteria we consider when awarding future business read more on page increased our use of recycled materials we re making progress toward our goal of transitioning to percent recycled and renewable materials in our products
AAPL,17.2,0.5,7.4,9.4,read more on page increased our use of recycled materials we re making progress toward our goal of transitioning to percent recycled and renewable materials in our products in percent of the materials we shipped in apple products came from recycled sources including recycled aluminum rare earth elements tin cobalt gold tungsten steel brass copper and plastic read more on page introduced our comprehensive water strategy this year we ve evolved our existing water stewardship strategy into a holistic enterprise wide approach that addresses water availability quality and equity our five pillar approach is grounded in understanding the local conditions of the watersheds in which we operate read more on page
AAPL,17.2,0.5,7.4,9.4,our five pillar approach is grounded in understanding the local conditions of the watersheds in which we operate read more on page reduced plastic content in packaging in plastics accounted for only percent of our packaging down from percent in marking significant progress toward our goal to eliminate plastics from our packaging by read more on page drove the creation of a new standard for green cleaners in apple continued to serve as chair of the green cleaners for electronics manufacturing task group along with more than industry partners and submitted the draft version of ipc standard for green cleaners used in electronics manufacturing for public review
AAPL,17.2,0.5,7.4,9.4,this new standard will help suppliers across the electronics supply chain select cleaners that are safer for employees and the environment read more on page received the impact award from the gc the green chemistry commerce council awarded apple the impact award for our commitment to sustainable chemistry and the transparency we ve demonstrated in our smarter chemistry goals and progress read more on page advanced the impact accelerator apple welcomed the second cohort of black hispanic latinx and indigenous owned businesses on the cutting edge of green technology and clean energy to participate in apple s impact accelerator a unique program designed to expand opportunities within apple s supply chain and beyond read more on page
AAPL,17.2,0.5,7.4,9.4,read more on page committed an additional million to nature based projects in apple announced a commitment of additional funds up to million to expand the restore fund to be managed by climate asset management a joint venture between hsbc asset management and pollination the new investment will broaden the portfolio of nature based projects including agricultural and agroforestry projects that scale up carbon removal while aiming to achieve a financial return on investment read more on page throughout we ve achieved progress across our environmental goals as an organization our employees suppliers industry partners and other stakeholders have each played an integral role in helping us to reduce our impact create equitable solutions and drive broader change across industries and our communities these efforts have yielded positive results across our business
AAPL,17.2,0.5,7.4,9.4,these efforts have yielded positive results across our business and where we ve encountered challenges we ve also identified opportunities to continue to make a difference environmental progress report climate change resources smarter chemistry engagement and advocacy appendixintroduction
AAPL,17.2,0.5,7.4,9.4,our environmental strategy the environmental challenges we face today are significant and we re responding with urgency and innovation we approach our work by focusing on fundamental questions what matters most and where can we make the greatest impact these questions and the data underlying their answers guide our work across our strategic pillars of climate change resources and smarter chemistry we know we re not alone in working to reduce our environmental footprint so we re engaging with others to support our efforts and find opportunities to move our industries forward climate change we re already carbon neutral for our corporate operations and we ve set a goal to become carbon neutral for our entire product footprint by we plan to get there by reducing our emissions by percent compared with then investing in high quality carbon removal solutions for the remaining emissions
AAPL,17.2,0.5,7.4,9.4,we plan to get there by reducing our emissions by percent compared with then investing in high quality carbon removal solutions for the remaining emissions low carbon design energ y efficiency clean electricity direct emissions abatement carbon removal resources we aim to make durable long lasting products and packaging using only recycled or renewable materials as well as enhance material recovery at the same time we re committed to stewarding water resources and sending zero waste to landfill materials water zero waste smarter chemistr y through chemistry innovation and rigorous controls we design our products to be safe for anyone who assembles uses or recycles them and to be better for the environment
AAPL,17.2,0.5,7.4,9.4,mapping and engagement assessment and management innovation engagement and advocacy engaging with others from industry partnerships to policy advocacy is integral to advancing our environmental work and to achieving an even greater impact that considers communities around the world we learn from feedback and we work with partners to influence change in our industries and we re transparent about our challenges and achievements to inspire others to take their own action environmental progress report climate change resources smarter chemistry engagement and advocacy appendixintroduction
AAPL,17.2,0.5,7.4,9.4,goals we create products and services to enrich the lives of our customers and we strive to do so in a way that sustains the ecosystems and resources that we all depend on setting ambitious goals is essential to this to drive the innovation and collaboration that make change possible and to be transparent about and accountable for our progress
AAPL,17.2,0.5,7.4,9.4,setting ambitious goals is essential to this to drive the innovation and collaboration that make change possible and to be transparent about and accountable for our progress climate change achieve carbon neutrality for our entire carbon footprint by and reach our emissions reduction target create all products with net zero carbon impact by transition our entire product value chain including manufacturing and product use to percent clean electricity by resources use only recycled and renewable materials in our products and packaging and enhance material recovery eliminate plastics in our packaging by reduce water impacts in the manufacturing of our products use of our services and operation of our facilities eliminate waste sent to landfill from our corporate facilities and our suppliers highlight we ve reduced the emissions across our value chain by over percent since
AAPL,17.2,0.5,7.4,9.4,highlight percent of all materials shipped in products in came from recycled sources smarter chemistr y drive comprehensive reporting of the chemicals used in our supply chain to make our products integrate smarter chemistry innovation into the way we design and build our products avoid exposure to chemicals that could be harmful to human health or the environment highlight we ve made new commitments to phase out pfas from our products and manufacturing processes environmental progress report climate change resources smarter chemistry engagement and advocacy appendixintroduction
AAPL,17.2,0.5,7.4,9.4,climate change we aim to make all our products carbon neutral by environmental progress report resources smarter chemistry engagement and advocacy appendixintroduction climate change
AAPL,17.2,0.5,7.4,9.4,goals and progress key achieved ongoing not achieved highlight achieved carbon neutrality since april by implementing energy efficiency initiatives sourcing percent renewable electricity for apple facilities and securing carbon offsets for the remaining corporate emissions highlight over percent emissions reduction since across our value chain goal become carbon neutral for our corporate operations goal achieve carbon neutrality for our entire carbon footprint including products by reducing related emissions by percent compared with goal transition our entire product value chain including manufacturing and product use to percent clean electricity by
AAPL,17.2,0.5,7.4,9.4,goal transition our entire product value chain including manufacturing and product use to percent clean electricity by goal goal highlight as of march over suppliers have committed to transitioning to percent renewable electricity for their apple production with over percent of apple s direct spend for materials manufacturing and assembly of our products worldwide included in those commitments environmental progress report resources smarter chemistry engagement and advocacy appendixintroduction climate change
AAPL,17.2,0.5,7.4,9.4,climate change continues to define the world around us in ways that impact our daily lives shifting weather patterns threaten the food we eat widespread wildfires and flooding devastate the communities we live in and the ecosystems we depend on these dangers are felt around the globe and are developing at an unprecedented pace the stakes are fundamental human rights like life health food and an adequate standard of living face grave risks disproportionately affecting low income and historically marginalized communities the worst and potentially irreversible impacts of climate change can be prevented with global comprehensive and immediate action as a large global company we believe it s our responsibility to take strong decisive and inclusive steps to mitigate our impact on the climate
AAPL,17.2,0.5,7.4,9.4,as a large global company we believe it s our responsibility to take strong decisive and inclusive steps to mitigate our impact on the climate we ve committed to achieving carbon neutrality across our entire value chain by reducing emissions by percent compared with and balancing the residual emissions with high quality carbon removal this means that our goal to be carbon neutral also extends to all our products this goal is more aggressive than the intergovernmental panel on climate change s recommendation for global carbon neutrality within years apple is also committed to working toward reaching a percent reduction in emissions from our baseline by attaining this deep decarbonization target will require a different focus and a collective global effort entire industries and economies must decarbonize
AAPL,17.2,0.5,7.4,9.4,attaining this deep decarbonization target will require a different focus and a collective global effort entire industries and economies must decarbonize and while reaching a percent reduction in emissions is outside apple s or any one company s control apple is committed to supporting action as part of this global shift to push for better policies invest in new technological innovations and engage in new and expanded partnerships both public and private our goals are ambitious and they come with many challenges but we ve already made progress by cutting emissions across our value chain by over percent since we began by making the transition to sourcing percent renewable electricity at our offices retail stores and data centers which we achieved in
AAPL,17.2,0.5,7.4,9.4,we began by making the transition to sourcing percent renewable electricity at our offices retail stores and data centers which we achieved in and in we achieved carbon neutrality for our corporate emissions our philosophy for achieving carbon neutrality follows these principles calculate our footprint across our value chain our responsibility extends beyond our direct operations to our product related emissions that s why we model our emissions across the entire life cycle of our products including the sourcing of raw materials manufacturing shipping product use and end of life processing we use the results of our detailed carbon accounting to adjust our climate roadmap which lays out our plan to become carbon neutral set ambitious targets our plan to reach carbon neutrality by centers around our strategy to reduce emissions by percent relative to our carbon footprint
AAPL,17.2,0.5,7.4,9.4,set ambitious targets our plan to reach carbon neutrality by centers around our strategy to reduce emissions by percent relative to our carbon footprint this reduction aligns with what current climate science shows is necessary to limit warming to c we plan to invest in high quality carbon removal projects to address the remaining emissions prioritizing nature based solutions and by focusing on emissions reduction we re tackling the transformative work of making low carbon products match solutions to sources for each activity within our value chain we seek out decarbonization actions that tie to the source of those emissions for example we ll look to reduce emissions from electricity by using renewable or low carbon electricity and decrease emissions from transportation by using alternative fuels and lower carbon modes of transport by matching solutions to carbon sources we ll do our part to help decarbonize the economy
AAPL,17.2,0.5,7.4,9.4,by matching solutions to carbon sources we ll do our part to help decarbonize the economy make environmental progress good for our business we re proving every day that there doesn t need to be a trade off between what s good for the planet and what s good for business this means that we seek out climate solutions that are cost competitive offer a financial return benefit our customers or achieve more than one of these outcomes for example we re working with investment managers who are creating investment funds for clean energy and nature based carbon removal solutions which aim to deliver both environmental benefits and financial returns and when we design products to be energy efficient and use recycled content we view these as product features that add value for our customers
AAPL,17.2,0.5,7.4,9.4,and when we design products to be energy efficient and use recycled content we view these as product features that add value for our customers by underpinning our climate strategy with strong business principles and innovation we aim to harness the power of markets to replicate our solutions at scale creating the impact necessary to meet global reduction targets our approach b we ve issued billion in green bonds to model how businesses can drive investments to reduce global emissions in our latest annual green bond impact report we share progress on the projects funded in read our latest annual green bond impact report pdf environmental progress report resources smarter chemistry engagement and advocacy appendixintroduction climate change
AAPL,17.2,0.5,7.4,9.4,explore all solutions reaching our carbon goal will require scaling proven solutions that are available today as well as exploring the solutions of the future this includes facilitating the development of new technologies like direct carbon free aluminum smelting adopting novel financial approaches such as the apple restore fund advancing policies that support a low carbon economy and continuing to invest in research and development to enable decarbonizing our products by be open we re committed to disclosing our carbon footprint as well as our climate strategy and progress by sharing our approach we aim to send clear signals to others and invite them to work with us we also hope to empower our peers in their pursuit of carbon neutrality and engage investors through financing options such as green bonds this means sharing both challenges and successes
